id,key,value,type
3716795598,natural,tree,regular
3717252602,natural,tree,regular
3717945761,shop,convenience,regular
3718169069,shop,convenience,regular
3718211780,natural,tree,regular
3718211798,natural,tree,regular
3718211816,natural,tree,regular
3718213033,natural,tree,regular
3718216591,natural,tree,regular
3718216609,natural,tree,regular
3718222196,natural,tree,regular
3718242626,natural,tree,regular
3718243936,natural,tree,regular
3718250801,natural,tree,regular
3718281993,name,Tours Consulting,regular
3718281993,tourism,information,regular
3718281993,information,office,regular
3718308480,name,Sonara,regular
3718308480,shop,jewelry,regular
3718338788,shop,kiosk,regular
3718338788,opening_hours,Mo-Su 08:00-18:00,regular
3718359655,shop,kiosk,regular
3718359655,natural,tree,regular
3718359673,shop,kiosk,regular
3718359673,natural,tree,regular
3718359691,shop,kiosk,regular
3718359691,natural,tree,regular
3718359709,shop,kiosk,regular
3718359709,natural,tree,regular
3719810021,natural,tree,regular
3719810140,natural,tree,regular
3719982817,name,Swai Shop,regular
3719982817,shop,convenience,regular
3719982835,shop,convenience,regular
3722107586,natural,tree,regular
3722565887,shop,clothes,regular
3722588420,shop,kiosk,regular
3722624675,name,Elis Stationary,regular
3722624675,shop,stationery,regular
3722649260,shop,clothes,regular
3722657774,name,Korea TFT Roofing Tiles,regular
3722657774,shop,hardware,regular
3722660225,name,Cute Looks Saloon,regular
3722660225,shop,beauty,regular
3722703052,shop,clothes,regular
3722706161,height,4,regular
3722706161,natural,tree,regular
3722706179,height,4,regular
3722706179,natural,tree,regular
3722706197,height,4,regular
3722706197,natural,tree,regular
3722706215,height,4,regular
3722706215,natural,tree,regular
3722715532,height,4,regular
3722715532,natural,tree,regular
3722715550,height,4,regular
3722715550,natural,tree,regular
3722758712,natural,tree,regular
3722760030,natural,tree,regular
3722760048,natural,tree,regular
3722760066,natural,tree,regular
3722766041,shop,bed,regular
3722780260,shop,kiosk,regular
3723335455,shop,tailor,regular
3723402008,natural,tree,regular
3723449699,amenity,mobile_money_agent,regular
3723449699,network,Vodacom,regular
3723554621,natural,tree,regular
3723592203,natural,tree,regular
3723592221,natural,tree,regular
3723593439,natural,tree,regular
3723593516,natural,tree,regular
3723593650,natural,tree,regular
3723593672,natural,tree,regular
3723593715,natural,tree,regular
3723593735,natural,tree,regular
3723593754,natural,tree,regular
3723739586,natural,tree,regular
3723745693,natural,tree,regular
3723746052,natural,tree,regular
3723746124,natural,tree,regular
3723746293,natural,tree,regular
3724314452,natural,tree,regular
3724314470,natural,tree,regular
3724314488,natural,tree,regular
3724314506,natural,tree,regular
3724314524,natural,tree,regular
3724314742,natural,tree,regular
3724314760,natural,tree,regular
3724314778,natural,tree,regular
3724314796,natural,tree,regular
3724333005,natural,tree,regular
3724344014,natural,tree,regular
3724347099,natural,tree,regular
3724347117,natural,tree,regular
3724398283,natural,tree,regular
3724398301,natural,tree,regular
3724398319,natural,tree,regular
3724400237,natural,tree,regular
3724400255,natural,tree,regular
3724400273,natural,tree,regular
3724400291,natural,tree,regular
3724400309,natural,tree,regular
3724658829,natural,tree,regular
3724694519,natural,tree,regular
3724694591,natural,tree,regular
3724696768,natural,tree,regular
3724718369,natural,tree,regular
3724718388,natural,tree,regular
3725583455,name,Baunsa Saloon,regular
3725583455,shop,hairdresser,regular
3725586036,natural,tree,regular
3725836398,natural,tree,regular
3725843584,natural,tree,regular
3725869926,natural,tree,regular
3725869980,natural,tree,regular
3725877945,amenity,cafe,regular
3725882619,natural,tree,regular
3725887691,natural,tree,regular
3725973765,natural,tree,regular
3725977417,natural,tree,regular
3725995977,natural,tree,regular
3725995977,species,Coconut,regular
3726005109,name,Kiyosi Lodge,regular
3726005109,tourism,motel,regular
3726047246,amenity,pub,regular
3727344168,atm,yes,regular
3727344168,name,CRDB Bank,regular
3727344168,amenity,bank,regular
3727386059,name,Burhani-Pharmacy,regular
3727386059,amenity,pharmacy,regular
3727408843,name,Tanzania Revinue Authority,regular
3727408843,amenity,post_office,regular
3727410218,shop,variety_store,regular
3727426982,shop,convenience,regular
3727432174,amenity,parking,regular
3727432192,natural,tree,regular
3727443477,brand,CRDB-ATM,regular
3727443477,amenity,atm,regular
3727457003,natural,tree,regular
3727457021,name,Noble Azania Autospares Ltd,regular
3727457021,shop,car_parts,regular
3727457290,shop,car_parts,regular
3727457308,shop,stationery,regular
3727467142,name,Kids Point,regular
3727467142,shop,clothes,regular
3727467160,name,Small Bureau De Change,regular
3727467160,amenity,bureau_de_change,regular
3727480257,natural,tree,regular
3727485595,natural,tree,regular
3727496550,shop,stationery,regular
3727503309,natural,tree,regular
3727516108,shop,electronics,regular
3727522128,name,Bombay Star Limited Juice,regular
3727522128,shop,beverages,regular
3727532517,natural,tree,regular
3727532535,natural,tree,regular
3727532553,natural,tree,regular
3727687516,shop,stationery,regular
3727689134,shop,furniture,regular
3727833450,street,Kariakoo,addr
3727833450,building,residential,regular
3727833450,levels,1,building
3727833450,material,cement_block,building
3727893353,name,Sumsung,regular
3727893353,shop,mobile_phone,regular
3727895656,leisure,sports_centre,regular
3727903132,shop,electronics,regular
3727904698,natural,tree,regular
3727912795,name,Pepsi,regular
3727912795,shop,beverages,regular
3727939848,name,Appetion,regular
3727939848,shop,electronics,regular
3727953264,shop,clothes,regular
3727977289,shop,variety_store,regular
3727993486,shop,electronics,regular
3727993504,shop,cosmetics,regular
3727993504,opening_hours,Mo-Su 08:00-18:00,regular
3727993522,shop,cosmetics,regular
3727993522,opening_hours,Mo-Su 08:00-18:00,regular
3728005801,name,MM Music,regular
3728005801,shop,music,regular
3728005819,shop,electronics,regular
3728035327,shop,furniture,regular
3728055887,amenity,mobile_money_agent,regular
3728055887,network,"Tigo, M-pesa and AirTel Money",regular
3728055905,shop,boutique,regular
3728055923,shop,beverages,regular
3728056834,name,S.H Computer Centre,regular
3728056834,shop,computer,regular
3728060331,shop,video,regular
3728087830,shop,convenience,regular
3728087848,shop,electronics,regular
3728096424,shop,boutique,regular
3728100853,amenity,place_of_worship,regular
3728100853,religion,muslim,regular
3728100853,denomination,shia,regular
3728100853,opening_hours,Mo-Su 04:00-21:00,regular
3728100871,shop,cosmetics,regular
3728100871,opening_hours,Mo-Su 08:00-18:00,regular
3728110365,name,Hamidu City Samsung and Techno Mobile Shop,regular
3728110365,shop,mobile_phone,regular
3728111801,amenity,mobile_money_agent,regular
3728111801,network,"Tigo, M-pesa and AirTel Money",regular
3728111819,amenity,mobile_money_agent,regular
3728111819,network,"Tigo, M-pesa and AirTel Money",regular
3728144500,atm,yes,regular
3728144500,name,Akiba Commercial Bank,regular
3728144500,amenity,bank,regular
3728147469,shop,cosmetics,regular
3728147469,opening_hours,Mo-Su 08:00-18:00,regular
3728224224,amenity,mobile_money_agent,regular
3728224224,network,"Wakala M pesa, Tigo Pesa, Airtel Money",regular
3728238259,name,Presbyterian Church of East Africa,regular
3728238259,amenity,place_of_worship,regular
3728238259,religion,christian,regular
3728241102,name,Bavaria Drinks,regular
3728241102,amenity,bar,regular
3728246062,shop,convenience,regular
3728264717,name,Sahil Canon,regular
3728264717,shop,electronics,regular
3728278167,shop,boutique,regular
3728286400,shop,boutique,regular
3728304449,shop,mobile_phone,regular
3728322343,natural,tree,regular
3728322361,natural,tree,regular
3728322379,natural,tree,regular
3728322397,natural,tree,regular
3728322415,natural,tree,regular
3728325333,natural,tree,regular
3728325351,natural,tree,regular
3728325369,natural,tree,regular
3728325387,natural,tree,regular
3728332686,natural,tree,regular
3728332704,natural,tree,regular
3728332722,natural,tree,regular
3728332740,natural,tree,regular
3728346452,natural,tree,regular
3728346470,natural,tree,regular
3728346488,natural,tree,regular
3728348872,natural,tree,regular
3728348890,natural,tree,regular
3728348908,natural,tree,regular
3728353238,natural,tree,regular
3728353256,natural,tree,regular
3728353274,natural,tree,regular
3728353292,natural,tree,regular
3728359696,natural,tree,regular
3728359714,natural,tree,regular
3728368699,natural,tree,regular
3728392406,name,NIDA TEXTILE MILLS,regular
3728392406,shop,clothes,regular
3729494854,name,Bin Azan Used Parts,regular
3729494854,shop,car_parts,regular
3729494872,name,Mashallah Auto Parts,regular
3729494872,shop,car_parts,regular
3729494890,name,Speed Moto,regular
3729494890,shop,car_parts,regular
3729506164,natural,tree,regular
3729506182,natural,tree,regular
3729516388,name,Ab Lubricants,regular
3729516388,shop,car_parts,regular
3729716590,name,Upanga Eye Center,regular
3729716590,amenity,clinic,regular
3729776634,name,Super Feo Booking Office,regular
3729776634,man_made,works,regular
3730360606,shop,hairdresser,regular
3730705283,shop,hardware,regular
3730729671,name,Aga Khan Medical Center [17],regular
3730729671,amenity,clinic,regular
3730757014,name,Look Man,regular
3730757014,amenity,fast_food,regular
3730761592,name,Tecno-Mobile,regular
3730761592,shop,mobile_phone,regular
3731605705,name,AL-Qassmi Trading Compan Ltd,regular
3731605705,tourism,information,regular
3731605705,information,office,regular
3731605927,amenity,fast_food,regular
3732188592,shop,clothes,regular
3732397292,name,Laptop City,regular
3732397292,shop,computer,regular
3732543525,natural,tree,regular
3732543811,natural,tree,regular
3732564705,natural,tree,regular
3732565172,natural,tree,regular
3732571582,natural,tree,regular
3732577096,natural,tree,regular
3732582818,natural,tree,regular
3732592330,natural,tree,regular
3732604835,natural,tree,regular
3732609675,natural,tree,regular
3732609693,natural,tree,regular
3732614317,natural,tree,regular
3732618651,natural,tree,regular
3732618787,natural,tree,regular
3732619774,natural,tree,regular
3732619987,natural,tree,regular
3732653759,natural,tree,regular
3732658287,natural,tree,regular
3732664352,natural,tree,regular
3732664370,natural,tree,regular
3732664388,natural,tree,regular
3732664406,natural,tree,regular
3732664424,natural,tree,regular
3732667736,natural,tree,regular
3732667754,natural,tree,regular
3732667772,natural,tree,regular
3732671622,natural,tree,regular
3732673594,natural,tree,regular
3732673648,natural,tree,regular
3732673666,natural,tree,regular
3732705707,natural,tree,regular
3732706936,natural,tree,regular
3732707828,natural,tree,regular
3732707846,natural,tree,regular
3732716813,natural,tree,regular
3732717246,natural,tree,regular
3732717264,natural,tree,regular
3732794935,natural,tree,regular
3732802085,natural,tree,regular
3732802161,natural,tree,regular
3732802179,natural,tree,regular
3732802233,natural,tree,regular
3732802305,natural,tree,regular
3732802541,natural,tree,regular
3732802559,natural,tree,regular
3732802577,natural,tree,regular
3732802595,natural,tree,regular
3732861698,natural,tree,regular
3732877404,natural,tree,regular
3732877422,natural,tree,regular
3732880502,natural,tree,regular
3732880845,natural,tree,regular
3732881659,natural,tree,regular
3732883036,natural,tree,regular
3732893495,natural,tree,regular
3732893513,natural,tree,regular
3732898281,natural,tree,regular
3732898299,natural,tree,regular
3732898317,natural,tree,regular
3732898335,natural,tree,regular
3732898353,natural,tree,regular
3732900685,natural,tree,regular
3732900703,natural,tree,regular
3732900721,natural,tree,regular
3732901829,natural,tree,regular
3732901847,natural,tree,regular
3732901865,natural,tree,regular
3732902927,natural,tree,regular
3732902945,natural,tree,regular
3732902963,natural,tree,regular
3732902981,natural,tree,regular
3732910078,natural,tree,regular
3732910096,natural,tree,regular
3732910114,natural,tree,regular
3732917503,natural,tree,regular
3732925871,natural,tree,regular
3732985287,natural,tree,regular
3732985305,natural,tree,regular
3733010519,natural,tree,regular
3733011247,natural,tree,regular
3733011641,natural,tree,regular
3733018701,natural,tree,regular
3733018701,building,yes,regular
3733018719,natural,tree,regular
3733018719,building,yes,regular
3733043296,natural,tree,regular
3733043314,natural,tree,regular
3733051533,natural,tree,regular
3733051587,natural,tree,regular
3733064728,natural,tree,regular
3733064746,natural,tree,regular
3733064764,natural,tree,regular
3733070274,natural,tree,regular
3733073855,natural,tree,regular
3733074179,natural,tree,regular
3733074197,natural,tree,regular
3733106533,natural,tree,regular
3733106595,natural,tree,regular
3733326526,natural,tree,regular
3733326544,natural,tree,regular
3733326598,natural,tree,regular
3733326616,natural,tree,regular
3733334180,shop,hairdresser,regular
3733458212,natural,tree,regular
3733458331,natural,tree,regular
3733582829,natural,tree,regular
3733582972,natural,tree,regular
3733598507,natural,tree,regular
3733635278,natural,tree,regular
3733635298,natural,tree,regular
3734011827,natural,tree,regular
3734038751,natural,tree,regular
3734039261,natural,tree,regular
3734039279,natural,tree,regular
3734039297,natural,tree,regular
3734039315,natural,tree,regular
3734039333,natural,tree,regular
3734043966,natural,tree,regular
3734186127,name,Blue Room Tshop,regular
3734186127,amenity,fast_food,regular
3734205841,natural,tree,regular
3734218979,shop,clothes,regular
3734221179,natural,tree,regular
3734233662,natural,tree,regular
3734233680,natural,tree,regular
3734233698,natural,tree,regular
3734234172,natural,tree,regular
3734234191,natural,tree,regular
3734234209,natural,tree,regular
3734234235,natural,tree,regular
3734234285,natural,tree,regular
3734234636,natural,tree,regular
3734234674,natural,tree,regular
3734234771,natural,tree,regular
3734234790,natural,tree,regular
3734235121,natural,tree,regular
3734235157,natural,tree,regular
3734235175,natural,tree,regular
3734235193,natural,tree,regular
3734235481,natural,tree,regular
3734235677,natural,tree,regular
3734235697,natural,tree,regular
3734235715,natural,tree,regular
3734235751,natural,tree,regular
3734235769,natural,tree,regular
3734235859,natural,tree,regular
3734235877,natural,tree,regular
3734254514,natural,tree,regular
3734254543,natural,tree,regular
3734254561,natural,tree,regular
3734255429,natural,tree,regular
3734255447,natural,tree,regular
3734255465,natural,tree,regular
3734255483,natural,tree,regular
3734255501,natural,tree,regular
3734255519,natural,tree,regular
3734374378,natural,tree,regular
3734374396,natural,tree,regular
3734374414,natural,tree,regular
3734383030,natural,tree,regular
3734384936,natural,tree,regular
3734384955,natural,tree,regular
3734390468,natural,tree,regular
3734390486,natural,tree,regular
3734390504,natural,tree,regular
3734394341,natural,tree,regular
3734412047,natural,tree,regular
3734421061,natural,tree,regular
3734426030,natural,tree,regular
3734426102,natural,tree,regular
3734426410,natural,tree,regular
3734426802,natural,tree,regular
3734427576,natural,tree,regular
3734427666,natural,tree,regular
3734427774,natural,tree,regular
3734427929,natural,tree,regular
3734428113,natural,tree,regular
3734428247,natural,tree,regular
3734428382,natural,tree,regular
3734428402,natural,tree,regular
3734428459,natural,tree,regular
3734428621,natural,tree,regular
3734447502,natural,tree,regular
3734490361,natural,tree,regular
3734490379,natural,tree,regular
3735501765,natural,tree,regular
3735501783,natural,tree,regular
3735501801,natural,tree,regular
3735501819,natural,tree,regular
3735502137,natural,tree,regular
3735502155,natural,tree,regular
3735562334,natural,tree,regular
3735562352,natural,tree,regular
3735562370,natural,tree,regular
3735562388,natural,tree,regular
3735562406,natural,tree,regular
3735562424,natural,tree,regular
3735562542,natural,tree,regular
3735562560,natural,tree,regular
3735562579,natural,tree,regular
3735562597,natural,tree,regular
3735562615,natural,tree,regular
3735562633,natural,tree,regular
3735562651,natural,tree,regular
3735562669,natural,tree,regular
3735562687,natural,tree,regular
3735562706,natural,tree,regular
3735562724,natural,tree,regular
3735562742,natural,tree,regular
3735562760,natural,tree,regular
3735562778,natural,tree,regular
3735562796,natural,tree,regular
3735562815,natural,tree,regular
3735562833,natural,tree,regular
3735562851,natural,tree,regular
3735562869,natural,tree,regular
3735562887,natural,tree,regular
3735562906,natural,tree,regular
3735562926,natural,tree,regular
3735562944,natural,tree,regular
3735562962,natural,tree,regular
3735562982,natural,tree,regular
3735563000,natural,tree,regular
3735563018,natural,tree,regular
3735563036,natural,tree,regular
3735563054,natural,tree,regular
3735563072,natural,tree,regular
3735563090,natural,tree,regular
3735563108,natural,tree,regular
3735564649,name,Wahindi Fabrics,regular
3735564649,shop,clothes,regular
3735567329,natural,tree,regular
3735567347,natural,tree,regular
3735567365,natural,tree,regular
3735567383,natural,tree,regular
3735567401,natural,tree,regular
3735567420,natural,tree,regular
3735577585,shop,electronics,regular
3735596012,name,Quality Furniture,regular
3735596012,shop,furniture,regular
3735605118,name,A.M,regular
3735605118,shop,car_parts,regular
3735605673,shop,mobile_phone,regular
3735651650,atm,yes,regular
3735651650,name,UBL Bank Tz LTD,regular
3735651650,amenity,bank,regular
3735655900,name,Lily Beauty Salon,regular
3735655900,shop,hairdresser,regular
3735665747,name,HS Ltd,regular
3735665747,shop,electronics,regular
3735669415,natural,tree,regular
3735669533,natural,tree,regular
3735669587,natural,tree,regular
3735669641,natural,tree,regular
3735669659,natural,tree,regular
3735669677,natural,tree,regular
3735669695,natural,tree,regular
3735669713,natural,tree,regular
3735669837,natural,tree,regular
3735669882,natural,tree,regular
3735670054,natural,tree,regular
3735670090,natural,tree,regular
3735670126,natural,tree,regular
3735670144,natural,tree,regular
3735670204,natural,tree,regular
3735670596,natural,tree,regular
3735670761,natural,tree,regular
3735670788,natural,tree,regular
3735670935,natural,tree,regular
3735670953,natural,tree,regular
3735670989,natural,tree,regular
3735671148,natural,tree,regular
3735671169,natural,tree,regular
3735671342,natural,tree,regular
3735671825,natural,tree,regular
3735671906,natural,tree,regular
3735672129,natural,tree,regular
3735672191,natural,tree,regular
3735672209,natural,tree,regular
3735672263,natural,tree,regular
3735672493,natural,tree,regular
3735672781,natural,tree,regular
3735683927,name,Liski barber shop,regular
3735683927,shop,hairdresser,regular
3735693126,natural,tree,regular
3735693144,natural,tree,regular
3735699640,natural,tree,regular
3735705809,natural,tree,regular
3735707642,natural,tree,regular
3735707660,natural,tree,regular
3735707678,natural,tree,regular
3735708334,natural,tree,regular
3735708400,natural,tree,regular
3735708418,natural,tree,regular
3735718150,natural,tree,regular
3735719140,natural,tree,regular
3735722686,natural,tree,regular
3735722704,natural,tree,regular
3735722722,natural,tree,regular
3735723725,natural,tree,regular
3735723743,natural,tree,regular
3735723761,natural,tree,regular
3735723779,natural,tree,regular
3735723797,natural,tree,regular
3735723815,natural,tree,regular
3735724129,natural,tree,regular
3735724147,natural,tree,regular
3735724183,natural,tree,regular
3735724209,natural,tree,regular
3735724442,natural,tree,regular
3735724480,natural,tree,regular
3735724498,natural,tree,regular
3735724516,natural,tree,regular
3735724634,natural,tree,regular
3735724652,natural,tree,regular
3735724670,natural,tree,regular
3735724688,natural,tree,regular
3735724706,natural,tree,regular
3735731262,natural,tree,regular
3735739806,natural,tree,regular
3735745260,natural,tree,regular
3735745278,natural,tree,regular
3735745296,natural,tree,regular
3735745314,natural,tree,regular
3735746132,natural,tree,regular
3735746150,natural,tree,regular
3735746168,natural,tree,regular
3735746186,natural,tree,regular
3735746204,natural,tree,regular
3735746222,natural,tree,regular
3735746240,natural,tree,regular
3735746258,natural,tree,regular
3735746276,natural,tree,regular
3735746294,natural,tree,regular
3735746312,natural,tree,regular
3735752022,natural,tree,regular
3735758531,natural,tree,regular
3735758549,natural,tree,regular
3735758567,natural,tree,regular
3735758585,natural,tree,regular
3735773836,name,Zafs Tradittion medicines,regular
3735773836,shop,medical_supply,regular
3735777574,natural,tree,regular
3735777592,natural,tree,regular
3735777610,natural,tree,regular
3735777926,natural,tree,regular
3735777944,natural,tree,regular
3735777962,natural,tree,regular
3735796003,natural,tree,regular
3735796021,natural,tree,regular
3735796040,natural,tree,regular
3735809705,natural,tree,regular
3735809723,natural,tree,regular
3735813039,natural,tree,regular
3735813057,natural,tree,regular
3735813078,natural,tree,regular
3735813096,natural,tree,regular
3735813114,natural,tree,regular
3735813987,natural,tree,regular
3735816264,natural,tree,regular
3735816282,natural,tree,regular
3735817558,natural,tree,regular
3735818020,natural,tree,regular
3735818092,natural,tree,regular
3735818272,natural,tree,regular
3735819588,natural,tree,regular
3735821588,natural,tree,regular
3735821607,natural,tree,regular
3735821626,natural,tree,regular
3735822555,natural,tree,regular
3735822573,natural,tree,regular
3735822591,natural,tree,regular
3735822616,name,yes,regular
3735822616,natural,tree,regular
3735852659,natural,tree,regular
3735855887,natural,tree,regular
3735855905,natural,tree,regular
3735855923,natural,tree,regular
3735859042,natural,tree,regular
3735859060,natural,tree,regular
3735859078,natural,tree,regular
3735859096,natural,tree,regular
3735859114,natural,tree,regular
3735859132,natural,tree,regular
3735859151,natural,tree,regular
3735859169,natural,tree,regular
3735859187,natural,tree,regular
3735877013,natural,tree,regular
3735877231,natural,tree,regular
3735877249,natural,tree,regular
3735877267,natural,tree,regular
3735877285,natural,tree,regular
3735877303,natural,tree,regular
3735877321,natural,tree,regular
3735877439,natural,tree,regular
3735877457,natural,tree,regular
3735877475,natural,tree,regular
3735877493,natural,tree,regular
3735877511,natural,tree,regular
3735877529,natural,tree,regular
3735877547,natural,tree,regular
3735878284,natural,tree,regular
3735878302,natural,tree,regular
3735878320,natural,tree,regular
3735878838,natural,tree,regular
3735878856,natural,tree,regular
3735878874,natural,tree,regular
3735878892,natural,tree,regular
3735878918,natural,tree,regular
3735879244,natural,tree,regular
3735879288,natural,tree,regular
3735879317,natural,tree,regular
3735879564,natural,tree,regular
3735879605,natural,tree,regular
3735879843,natural,tree,regular
3735879900,natural,tree,regular
3735879920,natural,tree,regular
3735882297,shop,stationery,regular
3735883888,natural,tree,regular
3735884768,natural,tree,regular
3735884858,natural,tree,regular
3735884912,natural,tree,regular
3735885318,natural,tree,regular
3735885358,natural,tree,regular
3735920775,natural,tree,regular
3735921569,natural,tree,regular
3735921623,natural,tree,regular
3735921777,natural,tree,regular
3735922057,natural,tree,regular
3735922165,natural,tree,regular
3735922219,natural,tree,regular
3735922355,natural,tree,regular
3735922391,natural,tree,regular
3735938640,natural,tree,regular
3735938658,natural,tree,regular
3735938676,natural,tree,regular
3735938694,natural,tree,regular
3735939728,natural,tree,regular
3735939992,natural,tree,regular
3735940223,natural,tree,regular
3735944647,natural,tree,regular
3735944665,natural,tree,regular
3735944683,natural,tree,regular
3735944701,natural,tree,regular
3735944719,natural,tree,regular
3735945602,natural,tree,regular
3735945602,building,yes,regular
3735945620,natural,tree,regular
3735945620,building,yes,regular
3735945638,natural,tree,regular
3735945638,building,yes,regular
3735946634,natural,tree,regular
3735946652,natural,tree,regular
3735946670,natural,tree,regular
3735946688,natural,tree,regular
3735946706,natural,tree,regular
3735946724,natural,tree,regular
3735946942,natural,tree,regular
3735946960,natural,tree,regular
3735946978,natural,tree,regular
3735950434,natural,tree,regular
3735951331,natural,tree,regular
3735951349,natural,tree,regular
3735971081,natural,tree,regular
3735971204,natural,tree,regular
3735979609,natural,tree,regular
3735979827,natural,tree,regular
3735981392,natural,tree,regular
3735981830,natural,tree,regular
3735990963,natural,tree,regular
3735990981,natural,tree,regular
3735990999,natural,tree,regular
3735991017,natural,tree,regular
3735992139,natural,tree,regular
3735994814,natural,tree,regular
3735994814,building,yes,regular
3735994850,natural,tree,regular
3735994850,building,yes,regular
3735994922,natural,tree,regular
3735994922,building,yes,regular
3735997516,natural,tree,regular
3735997534,natural,tree,regular
3736973782,natural,tree,regular
3736973800,natural,tree,regular
3736974628,natural,tree,regular
3736974736,natural,tree,regular
3736974808,natural,tree,regular
3736974898,natural,tree,regular
3736981916,natural,tree,regular
3736982034,natural,tree,regular
3736982052,natural,tree,regular
3736982070,natural,tree,regular
3736982088,natural,tree,regular
3736982106,natural,tree,regular
3736982124,natural,tree,regular
3736982142,natural,tree,regular
3736982160,natural,tree,regular
3737011871,natural,tree,regular
3737011889,natural,tree,regular
3737054791,natural,tree,regular
3737061921,natural,tree,regular
3737062051,natural,tree,regular
3737062143,natural,tree,regular
3737062161,natural,tree,regular
3737062780,natural,tree,regular
3737062798,natural,tree,regular
3737062816,natural,tree,regular
3737062834,natural,tree,regular
3737062853,natural,tree,regular
3737064302,natural,tree,regular
3737064320,natural,tree,regular
3737068637,natural,tree,regular
3737068745,natural,tree,regular
3737068781,natural,tree,regular
3737071223,natural,tree,regular
3737072084,natural,tree,regular
3737112386,natural,tree,regular
3737112404,natural,tree,regular
3737117843,natural,tree,regular
3737117861,natural,tree,regular
3737117879,natural,tree,regular
3737117897,natural,tree,regular
3737126289,natural,tree,regular
3737126346,natural,tree,regular
3737126578,natural,tree,regular
3737126612,natural,tree,regular
3737132644,natural,tree,regular
3737151735,natural,tree,regular
3737152800,natural,tree,regular
3737153340,natural,tree,regular
3737170677,natural,tree,regular
3737170695,natural,tree,regular
3737170713,natural,tree,regular
3737171937,natural,tree,regular
3737171955,natural,tree,regular
3737212371,natural,tree,regular
3737212389,natural,tree,regular
3737212407,natural,tree,regular
3737213125,natural,tree,regular
3737213143,natural,tree,regular
3737213161,natural,tree,regular
3737213179,natural,tree,regular
3737213197,natural,tree,regular
3737213215,natural,tree,regular
3737213233,natural,tree,regular
3737213251,natural,tree,regular
3737213269,natural,tree,regular
3737213287,natural,tree,regular
3737213305,natural,tree,regular
3737213323,natural,tree,regular
3737213341,natural,tree,regular
3737213359,natural,tree,regular
3737213377,natural,tree,regular
3737213395,natural,tree,regular
3737213413,natural,tree,regular
3737213431,natural,tree,regular
3737213449,natural,tree,regular
3737213467,natural,tree,regular
3737216860,natural,tree,regular
3737224541,natural,tree,regular
3737224559,natural,tree,regular
3737224577,natural,tree,regular
3737224595,natural,tree,regular
3737224613,natural,tree,regular
3737225538,natural,tree,regular
3737225556,natural,tree,regular
3737225574,natural,tree,regular
3737225592,natural,tree,regular
3737225610,natural,tree,regular
3737225628,natural,tree,regular
3737225646,natural,tree,regular
3737225664,natural,tree,regular
3737232877,natural,tree,regular
3737232896,natural,tree,regular
3737233124,natural,tree,regular
3737233142,natural,tree,regular
3737238251,natural,tree,regular
3737238269,natural,tree,regular
3737239943,natural,tree,regular
3737239961,natural,tree,regular
3737239997,natural,tree,regular
3737240015,natural,tree,regular
3737251501,natural,tree,regular
3737251519,natural,tree,regular
3737252727,natural,tree,regular
3737252745,natural,tree,regular
3737252763,natural,tree,regular
3737252781,natural,tree,regular
3737259533,natural,tree,regular
3737267737,natural,tree,regular
3737267755,natural,tree,regular
3737267774,natural,tree,regular
3737267792,natural,tree,regular
3737267986,natural,tree,regular
3737268004,natural,tree,regular
3737268022,natural,tree,regular
3737268345,natural,tree,regular
3737274070,natural,tree,regular
3737274088,natural,tree,regular
3737274106,natural,tree,regular
3737276412,natural,tree,regular
3737276530,natural,tree,regular
3737277629,natural,tree,regular
3737277647,natural,tree,regular
3737280328,natural,tree,regular
3737280364,natural,tree,regular
3737280382,natural,tree,regular
3737280562,natural,tree,regular
3737280674,natural,tree,regular
3737280692,natural,tree,regular
3737284240,natural,tree,regular
3737294077,natural,tree,regular
3737294095,natural,tree,regular
3737294486,natural,tree,regular
3737294504,natural,tree,regular
3737294522,natural,tree,regular
3737294940,natural,tree,regular
3737294958,natural,tree,regular
3737294976,natural,tree,regular
3737303097,natural,tree,regular
3737303115,natural,tree,regular
3737329490,natural,tree,regular
3737329544,natural,tree,regular
3737329562,natural,tree,regular
3737332124,natural,tree,regular
3737333758,natural,tree,regular
3737333794,natural,tree,regular
3737333812,natural,tree,regular
3737334018,natural,tree,regular
3737334468,natural,tree,regular
3737334790,natural,tree,regular
3737335131,natural,tree,regular
3737335149,natural,tree,regular
3737337342,natural,tree,regular
3737340141,natural,tree,regular
3737340163,natural,tree,regular
3737343697,natural,tree,regular
3737353265,natural,tree,regular
3737353283,natural,tree,regular
3737353303,natural,tree,regular
3737354122,natural,tree,regular
3737354458,natural,tree,regular
3737354837,natural,tree,regular
3737354873,natural,tree,regular
3737357196,natural,tree,regular
3737357214,natural,tree,regular
3737359242,natural,tree,regular
3737360534,natural,tree,regular
3737360552,natural,tree,regular
3737360570,natural,tree,regular
3737360588,natural,tree,regular
3737360606,natural,tree,regular
3737360624,natural,tree,regular
3737360642,natural,tree,regular
3737360660,natural,tree,regular
3737360678,natural,tree,regular
3737360702,natural,tree,regular
3737371540,natural,tree,regular
3737371558,natural,tree,regular
3737371576,natural,tree,regular
3737371594,natural,tree,regular
3737371612,natural,tree,regular
3737371630,natural,tree,regular
3737371648,natural,tree,regular
3737371666,natural,tree,regular
3737371684,natural,tree,regular
3737371702,natural,tree,regular
3737371720,natural,tree,regular
3737371738,natural,tree,regular
3737371756,natural,tree,regular
3737372055,natural,tree,regular
3737372074,natural,tree,regular
3737376777,natural,tree,regular
